time,open,high,low,close,Buy Signal,Sell Signal,SMA,Buy Signal,Sell Signal,SMA,Buy Signal,Sell Signal,SMA,Buy Signal,Sell Signal,SMA
1725005520,0.0000077519,0.0000077519,0.00000774,0.00000774,0,0,0.000007758765999999991,0,0,0.000007758765999999991,0,0,0.000007758765999999991,0,0,0.000007758765999999991
1725005580,0.00000774,0.0000077483,0.000007737,0.0000077483,0,0,0.000007758239999999992,0,0,0.000007758239999999992,0,0,0.000007758239999999992,0,0,0.000007758239999999992
1725005640,0.0000077483,0.0000077506,0.00000774,0.0000077506,0,0,0.000007757773999999993,0,0,0.000007757773999999993,0,0,0.000007757773999999993,0,0,0.000007757773999999993
1725005700,0.0000077506,0.0000077506,0.0000077433,0.0000077465,0,0,0.000007756707999999992,0,0,0.000007756707999999992,0,0,0.000007756707999999992,0,0,0.000007756707999999992
1725005760,0.0000077465,0.0000077565,0.0000077465,0.0000077533,0,0,0.000007755747999999994,0,0,0.000007755747999999994,0,0,0.000007755747999999994,0,0,0.000007755747999999994
1725005820,0.0000077533,0.0000077638,0.0000077494,0.0000077625,0,0,0.000007754873999999991,0,0,0.000007754873999999991,0,0,0.000007754873999999991,0,0,0.000007754873999999991
1725005880,0.0000077625,0.0000077673,0.0000077565,0.0000077603,0,0,0.000007753891999999992,0,0,0.000007753891999999992,0,0,0.000007753891999999992,0,0,0.000007753891999999992
1725005940,0.0000077603,0.0000077603,0.0000077469,0.0000077472,0,0,0.000007752757999999993,0,0,0.000007752757999999993,0,0,0.000007752757999999993,0,0,0.000007752757999999993
1725006000,0.0000077472,0.000007759,0.0000077469,0.0000077587,0,0,0.000007751773999999993,0,0,0.000007751773999999993,0,0,0.000007751773999999993,0,0,0.000007751773999999993
1725006060,0.0000077587,0.0000077627,0.0000077587,0.0000077616,0,0,0.000007751073999999993,0,0,0.000007751073999999993,0,0,0.000007751073999999993,0,0,0.000007751073999999993
1725006120,0.0000077616,0.0000077616,0.0000077552,0.0000077606,0,0,0.000007750219999999994,0,0,0.000007750219999999994,0,0,0.000007750219999999994,0,0,0.000007750219999999994
1725006180,0.0000077606,0.0000077753,0.0000077606,0.0000077728,0,0,0.000007749891999999993,0,0,0.000007749891999999993,0,0,0.000007749891999999993,0,0,0.000007749891999999993
1725006240,0.0000077728,0.0000077764,0.0000077655,0.0000077655,0,1,0.000007749479999999993,0,1,0.000007749479999999993,0,1,0.000007749479999999993,0,1,0.000007749479999999993
1725006300,0.0000077655,0.0000077716,0.0000077655,0.0000077716,0,0,0.000007749361999999993,0,0,0.000007749361999999993,0,0,0.000007749361999999993,0,0,0.000007749361999999993
1725006360,0.0000077716,0.000007773,0.0000077626,0.0000077626,0,0,0.000007749227999999992,0,0,0.000007749227999999992,0,0,0.000007749227999999992,0,0,0.000007749227999999992
1725006420,0.0000077626,0.0000077656,0.0000077584,0.0000077656,0,0,0.000007749131999999992,0,0,0.000007749131999999992,0,0,0.000007749131999999992,0,0,0.000007749131999999992
1725006480,0.0000077656,0.0000077716,0.0000077641,0.0000077665,0,0,0.000007749067999999992,0,0,0.000007749067999999992,0,0,0.000007749067999999992,0,0,0.000007749067999999992
1725006540,0.0000077665,0.0000077665,0.0000077555,0.0000077572,0,0,0.000007748777999999992,0,0,0.000007748777999999992,0,0,0.000007748777999999992,0,0,0.000007748777999999992
1725006600,0.0000077572,0.0000077681,0.0000077559,0.0000077681,0,0,0.000007748797999999994,0,0,0.000007748797999999994,0,0,0.000007748797999999994,0,0,0.000007748797999999994
1725006660,0.0000077681,0.000007783,0.0000077681,0.0000077787,0,0,0.000007749025999999993,0,0,0.000007749025999999993,0,0,0.000007749025999999993,0,0,0.000007749025999999993
1725006720,0.0000077787,0.0000077814,0.000007775,0.000007775,0,0,0.000007749281999999993,0,0,0.000007749281999999993,0,0,0.000007749281999999993,0,0,0.000007749281999999993
1725006780,0.000007775,0.0000077917,0.000007775,0.000007787,0,0,0.000007749787999999992,0,0,0.000007749787999999992,0,0,0.000007749787999999992,0,0,0.000007749787999999992
1725006840,0.000007787,0.0000077886,0.0000077695,0.0000077695,0,0,0.000007750247999999992,0,0,0.000007750247999999992,0,0,0.000007750247999999992,0,0,0.000007750247999999992
1725006900,0.0000077695,0.0000077777,0.0000077617,0.0000077647,0,0,0.000007750037999999992,0,0,0.000007750037999999992,0,0,0.000007750037999999992,0,0,0.000007750037999999992
1725006960,0.0000077647,0.0000077682,0.0000077583,0.0000077624,0,0,0.000007749833999999991,0,0,0.000007749833999999991,0,0,0.000007749833999999991,0,0,0.000007749833999999991
1725007020,0.0000077624,0.0000077624,0.0000077479,0.0000077505,0,0,0.00000774976199999999,0,0,0.00000774976199999999,0,0,0.00000774976199999999,0,0,0.00000774976199999999
1725007080,0.0000077505,0.0000077505,0.0000077401,0.000007744,0,0,0.00000774948599999999,0,0,0.00000774948599999999,0,0,0.00000774948599999999,0,0,0.00000774948599999999
1725007140,0.000007744,0.0000077512,0.0000077356,0.0000077512,0,0,0.000007749203999999991,1,0,0.00000774928599999999,1,0,0.00000774928599999999,1,0,0.00000774928599999999
1725007200,0.0000077512,0.0000077516,0.0000077423,0.0000077434,0,0,0.00000774963799999999,0,0,0.00000774963799999999,0,0,0.00000774963799999999,0,0,0.00000774963799999999
1725007260,0.0000077434,0.0000077434,0.0000077434,0.0000077434,0,0,0.000007749771999999992,0,0,0.000007749771999999992,0,0,0.000007749771999999992,0,0,0.000007749771999999992
